"SNP_name"	"chromosome"	"Physical_Position"	"rawData.log2ratio."
"SNP_A-2100130"	11	23489038	0.02187
"SNP_A-2178251"	11	23489176	0.145746
"SNP_A-2290630"	11	23489265	0.447019
"SNP_A-2306787"	11	23491991	0.097548
"SNP_A-2156641"	11	23492159	-0.088943
"SNP_A-2174613"	11	23492223	-0.424659
"SNP_A-2098334"	11	23492305	-0.022321
"SNP_A-2196323"	11	23493312	-0.286124
"SNP_A-2260088"	11	23496972	0.209769
"SNP_A-1869896"	11	23497068	-0.170403
"SNP_A-2243758"	11	23497117	-0.156605
"SNP_A-4226274"	11	23501547	-0.414338
"SNP_A-4214785"	11	23506567	0.008644
"SNP_A-2280526"	11	23518924	0.266838
"SNP_A-2261960"	11	23521007	0.527654
"SNP_A-2206358"	11	23521069	0.072325
"SNP_A-2112861"	11	23540943	-0.034882
"SNP_A-4194608"	11	23546252	0.649559
"SNP_A-4192587"	11	23549619	0.075667
"SNP_A-1856549"	11	23555240	-0.860419
"SNP_A-2243830"	11	23555318	0.333477
"SNP_A-1956398"	11	23558735	0.1526
"SNP_A-2312786"	11	23585138	-0.196371
"SNP_A-1961280"	11	23585228	-0.070472
"SNP_A-1916118"	11	23585866	0.008752
"SNP_A-4214786"	11	23636292	0.096782
"SNP_A-2258230"	11	23656243	0.41601
"SNP_A-4196189"	11	23662377	0.272466
"SNP_A-2143234"	11	23671859	-0.072147
"SNP_A-2105336"	11	23677694	0.208491
"SNP_A-1885841"	11	23682510	0.072827
"SNP_A-1933955"	11	23682531	0.080048
"SNP_A-4197735"	11	23683926	0.014968
"SNP_A-1787136"	11	23691594	0.585947
"SNP_A-1912644"	11	23704913	-0.211403
"SNP_A-1943951"	11	23705016	0.084656
"SNP_A-2310341"	11	23716937	-0.222865
"SNP_A-2008647"	11	23780043	0.290047
"SNP_A-2008648"	11	23780079	0.338983
"SNP_A-2141021"	11	23801551	0.321027
"SNP_A-1915379"	11	23802876	-0.252277
"SNP_A-2285726"	11	23804937	0.325505
"SNP_A-2195778"	11	23828785	0.61045
"SNP_A-1927955"	11	23833032	0.012632
"SNP_A-2155297"	11	23839931	0.454283
"SNP_A-2060102"	11	23848236	-0.127131
"SNP_A-4238226"	11	23856061	0.121262
"SNP_A-2087146"	11	23857193	0.080578
"SNP_A-4194587"	11	23872319	-0.134437
"SNP_A-4219329"	11	23872834	0.147398
"SNP_A-2270944"	11	23879238	0.013786
"SNP_A-1915730"	11	23879391	0.617422
"SNP_A-2038600"	11	23887517	0.168499
"SNP_A-2297993"	11	23899256	-0.095422
"SNP_A-2008653"	11	23900497	-0.200349
"SNP_A-2008654"	11	23900604	0.247615
"SNP_A-4214787"	11	23902665	0.44842
"SNP_A-1854609"	11	23905868	-0.058628
"SNP_A-2001826"	11	23905953	-0.238611
"SNP_A-4228534"	11	23910200	0.176443
"SNP_A-2081841"	11	23927230	-0.101849
"SNP_A-1912098"	11	23932744	-0.138967
"SNP_A-1957156"	11	23933214	-0.392419
"SNP_A-4207584"	11	23933773	0.4298
"SNP_A-1834331"	11	23935834	0.018765
"SNP_A-2250436"	11	23952266	0.237986
"SNP_A-2033738"	11	24032403	-0.145036
"SNP_A-4226401"	11	24044290	0.30279
"SNP_A-2258311"	11	24044989	0.055132
"SNP_A-1815200"	11	24055176	-0.105915
"SNP_A-4214788"	11	24065510	0.130952
"SNP_A-1825179"	11	24075709	0.131991
"SNP_A-1853515"	11	24075838	0.117054
"SNP_A-1831310"	11	24098510	0.306514
"SNP_A-1799588"	11	24098848	-0.09409
"SNP_A-2008662"	11	24116149	0.306496
"SNP_A-4214789"	11	24116272	-0.083956
"SNP_A-2008663"	11	24116855	-0.125305
"SNP_A-2025482"	11	24121725	0.243866
"SNP_A-4201158"	11	24128116	-0.118653
"SNP_A-4201464"	11	24129346	0.273931
"SNP_A-4204699"	11	24154571	-0.258262
"SNP_A-1928413"	11	24164647	0.240123
"SNP_A-1873099"	11	24165896	0.052925
"SNP_A-1839604"	11	24171299	0.329539
"SNP_A-1783762"	11	24172181	0.509582
"SNP_A-4214113"	11	24175426	0.342593
"SNP_A-2241887"	11	24181255	-0.033987
"SNP_A-2313620"	11	24181936	0.277115
"SNP_A-2124653"	11	24183317	0.098153
"SNP_A-2061303"	11	24196876	0.150536
"SNP_A-2194031"	11	24204107	0.159188
"SNP_A-1804969"	11	24204136	-0.51513
"SNP_A-1814957"	11	24204319	-0.364638
"SNP_A-2156719"	11	24212151	-0.395878
"SNP_A-1846516"	11	24234500	0.188601
"SNP_A-2066226"	11	24238786	-0.204826
"SNP_A-2199080"	11	24243088	0.101111
"SNP_A-4214791"	11	24277020	0.030367
"SNP_A-1917274"	11	24285086	0.134498
"SNP_A-1908019"	11	24342159	-0.279776
"SNP_A-4235331"	11	24354771	0.200684
"SNP_A-2246244"	11	24355757	-0.026351
"SNP_A-2178298"	11	24356381	0.154457
"SNP_A-2078811"	11	24360196	-0.118006
"SNP_A-1913389"	11	24361172	0.102375
"SNP_A-2094301"	11	24361271	-0.062161
"SNP_A-1849225"	11	24379143	-0.042766
"SNP_A-1881788"	11	24388790	-0.365163
"SNP_A-1938960"	11	24389358	0.301451
"SNP_A-1897563"	11	24404824	0.030701
"SNP_A-1852008"	11	24415289	0.157319
"SNP_A-4199825"	11	24424157	0.106428
"SNP_A-2156114"	11	24432849	0.420235
"SNP_A-2141022"	11	24439716	-0.19767
"SNP_A-2068078"	11	24449285	0.380489
"SNP_A-2008687"	11	24450056	-0.187418
"SNP_A-4214792"	11	24450452	0.516423
"SNP_A-2008689"	11	24451041	0.420989
"SNP_A-2252465"	11	24451704	-0.099311
"SNP_A-2001829"	11	24454826	-0.262721
"SNP_A-2008690"	11	24455563	0.063356
"SNP_A-1786876"	11	24457627	-0.033225
"SNP_A-1839479"	11	24458306	0.266772
"SNP_A-1837951"	11	24458489	0.112759
"SNP_A-1781107"	11	24458971	0.647866
"SNP_A-1836258"	11	24460784	-0.7145
"SNP_A-2183830"	11	24461239	0.11235
"SNP_A-2174879"	11	24461284	0.528111
"SNP_A-2240724"	11	24461479	0.015769
"SNP_A-4219650"	11	24463402	0.185911
"SNP_A-4222785"	11	24467816	0.142138
"SNP_A-1795417"	11	24473819	-0.233541
"SNP_A-2129001"	11	24476389	-0.094096
"SNP_A-1854236"	11	24477245	0.788058
"SNP_A-2077806"	11	24478846	0.452587
"SNP_A-2268797"	11	24482075	-0.130147
"SNP_A-1953716"	11	24491665	0.025702
"SNP_A-1937943"	11	24497466	-0.133248
"SNP_A-4214794"	11	24500051	-0.158996
"SNP_A-4204994"	11	24512258	-0.168822
"SNP_A-2173563"	11	24514743	0.084298
"SNP_A-2146571"	11	24519859	0.360522
"SNP_A-4241176"	11	24520248	0.40037
"SNP_A-2090607"	11	24528104	0.252793
"SNP_A-2008709"	11	24531966	0.17391
"SNP_A-2008712"	11	24533759	-0.311271
"SNP_A-4214114"	11	24541909	0.08446
"SNP_A-4204048"	11	24544395	0.339696
"SNP_A-4236539"	11	24545815	0.293321
"SNP_A-1926569"	11	24581034	0.349303
"SNP_A-4240872"	11	24596631	0.384885
"SNP_A-2234790"	11	24599443	0.260262
"SNP_A-4219733"	11	24599881	0.581443
"SNP_A-2197116"	11	24607432	-0.459451
"SNP_A-2188984"	11	24656588	0.133812
"SNP_A-4235077"	11	24660091	-0.160509
"SNP_A-2314763"	11	24694621	-0.082259
"SNP_A-2091820"	11	24704999	-0.607669
"SNP_A-4214798"	11	24707556	0.445536
"SNP_A-2008727"	11	24708320	-0.042035
"SNP_A-2008728"	11	24708435	0.207835
"SNP_A-4214799"	11	24708471	-0.472461
"SNP_A-2008730"	11	24710115	0.323334
"SNP_A-1905339"	11	24711812	0.095457
"SNP_A-2204994"	11	24712284	0.11504
"SNP_A-2028685"	11	24718407	-0.125281
"SNP_A-1926973"	11	24734687	0.25121
"SNP_A-2234103"	11	24734739	0.214321
"SNP_A-1942113"	11	24735537	0.038573
"SNP_A-4216541"	11	24735921	0.106407
"SNP_A-2218591"	11	24750900	-0.135201
"SNP_A-2191721"	11	24756634	-0.187001
"SNP_A-2049833"	11	24756819	0.035451
"SNP_A-2267480"	11	24756919	0.138471
"SNP_A-1940893"	11	24757326	-0.305333
"SNP_A-1928100"	11	24757368	-0.129729
"SNP_A-1831530"	11	24758224	0.14102
"SNP_A-1810279"	11	24759150	0.29909
"SNP_A-1954421"	11	24759245	-0.114784
"SNP_A-2092996"	11	24761035	-0.068563
"SNP_A-1915504"	11	24773214	0.022139
"SNP_A-4206223"	11	24773260	0.429738
"SNP_A-2055162"	11	24774285	0.413126
"SNP_A-2290170"	11	24774355	-0.022165
"SNP_A-1908795"	11	24774881	0.104121
"SNP_A-2024834"	11	24787750	0.149507
"SNP_A-2267570"	11	24806250	0.137243
"SNP_A-1815803"	11	24807361	0.121025
"SNP_A-4198433"	11	24815264	0.074947
"SNP_A-2057475"	11	24815701	-0.044901
"SNP_A-2310822"	11	24831654	-0.007089
"SNP_A-1815613"	11	24841295	0.276284
"SNP_A-4198982"	11	24858740	-0.121029
"SNP_A-1838950"	11	24858808	0.199412
"SNP_A-1832523"	11	24859050	0.014809
"SNP_A-2144393"	11	24866240	-0.191631
"SNP_A-1952242"	11	24868321	0.207965
"SNP_A-2233283"	11	24868826	-0.080315
"SNP_A-2163718"	11	24869212	0.089996
"SNP_A-2162003"	11	24921413	-0.049943
"SNP_A-2123693"	11	24942783	-0.309734
"SNP_A-1883278"	11	24942990	-0.125535
"SNP_A-2154409"	11	24960163	0.173266
"SNP_A-1819969"	11	24965211	-0.208994
"SNP_A-4219652"	11	24966286	0.368475
"SNP_A-2124446"	11	24966575	0.077163
"SNP_A-2126717"	11	24967061	0.144108
"SNP_A-2008763"	11	24974658	-0.093159
"SNP_A-2123901"	11	24977137	0.702332
"SNP_A-4219533"	11	24977395	-0.062692
"SNP_A-2060905"	11	24989356	-0.248184
"SNP_A-1934147"	11	24989529	-0.322447
"SNP_A-2099761"	11	24995339	-0.269575
"SNP_A-2308668"	11	25011437	0.331505
"SNP_A-1908451"	11	25015195	0.35448
"SNP_A-2255500"	11	25015530	0.431534
"SNP_A-1931116"	11	25023609	0.234455
"SNP_A-2021711"	11	25029870	-0.07771
"SNP_A-2150084"	11	25030373	0.360296
"SNP_A-2115688"	11	25035470	0.42762
"SNP_A-1830403"	11	25035772	0.315304
"SNP_A-2008775"	11	25040791	0.253013
"SNP_A-1844095"	11	25043085	0.388287
"SNP_A-2291779"	11	25045288	-0.343168
"SNP_A-2166882"	11	25047350	-0.072881
"SNP_A-2160510"	11	25047623	-0.164211
"SNP_A-2148772"	11	25058907	0.351642
"SNP_A-1923984"	11	25064349	0.001341
"SNP_A-1814158"	11	25076996	0.097944
"SNP_A-2082099"	11	25077110	0.071165
"SNP_A-2008784"	11	25077409	0.389181
"SNP_A-2008786"	11	25093123	-0.070614
"SNP_A-4195168"	11	25101455	0.283862
"SNP_A-4203972"	11	25106212	0.401534
"SNP_A-4216302"	11	25106667	0.108053
"SNP_A-4225900"	11	25109057	-0.296994
"SNP_A-1794666"	11	25114085	0.043105
"SNP_A-4214805"	11	25116612	0.269711
"SNP_A-2219734"	11	25117243	0.676638
"SNP_A-2297471"	11	25140623	-0.283895
"SNP_A-2163300"	11	25141079	0.174536
"SNP_A-2062038"	11	25143560	0.15311
"SNP_A-2156162"	11	25161225	-0.31703
"SNP_A-1848106"	11	25186499	-0.173213
"SNP_A-2036101"	11	25191667	0.043637
"SNP_A-2189590"	11	25195933	-0.400998
"SNP_A-4206203"	11	25196163	0.337942
"SNP_A-1813322"	11	25204553	0.048902
"SNP_A-2270036"	11	25204922	0.170666
"SNP_A-1788914"	11	25205897	-0.105237
"SNP_A-2112069"	11	25213752	0.217971
"SNP_A-1849346"	11	25220304	-0.101906
"SNP_A-1940332"	11	25229775	-0.13695
"SNP_A-1943923"	11	25239074	0.135291
"SNP_A-4197405"	11	25272638	0.208337
"SNP_A-4217586"	11	25273068	-0.174738
"SNP_A-2166092"	11	25297957	0.239093
"SNP_A-4221088"	11	25298135	0.288178
"SNP_A-4214808"	11	25304107	-0.326125
"SNP_A-2270539"	11	25314360	-0.076977
"SNP_A-1835951"	11	25319538	-0.780398
"SNP_A-4231162"	11	25320808	0.203135
"SNP_A-1862184"	11	25329926	0.228805
"SNP_A-4193605"	11	25331938	0.089565
"SNP_A-4228789"	11	25332972	0.204625
"SNP_A-2043589"	11	25333379	0.460182
"SNP_A-2008827"	11	25338629	-0.193415
"SNP_A-2049111"	11	25347370	0.241036
"SNP_A-2008829"	11	25348361	0.192026
"SNP_A-1820731"	11	25356940	-0.157018
"SNP_A-4232500"	11	25360592	0.108499
"SNP_A-1928603"	11	25365596	0.033439
"SNP_A-2299990"	11	25365874	0.047267
"SNP_A-2139416"	11	25382408	0.349167
"SNP_A-2169105"	11	25383929	0.403617
"SNP_A-1903217"	11	25383984	0.087864
"SNP_A-2196221"	11	25402211	0.469418
"SNP_A-2096744"	11	25410795	-0.327522
"SNP_A-4214812"	11	25411635	0.262198
"SNP_A-4214813"	11	25418387	-0.005116
"SNP_A-2038740"	11	25419554	0.125266
"SNP_A-2028479"	11	25421296	0.112755
"SNP_A-2008846"	11	25431511	0.292997
"SNP_A-2268382"	11	25436985	0.100302
"SNP_A-1808031"	11	25450052	-0.315191
"SNP_A-4237202"	11	25454983	0.302464
"SNP_A-1855866"	11	25456136	0.037862
"SNP_A-2200662"	11	25457139	0.424244
"SNP_A-1882705"	11	25484778	0.209426
"SNP_A-2067240"	11	25485126	0.465978
"SNP_A-4214815"	11	25486239	0.240203
"SNP_A-2008849"	11	25488415	0.188499
"SNP_A-2008850"	11	25488548	0.091077
"SNP_A-2167018"	11	25490501	0.29402
"SNP_A-2008851"	11	25497059	0.028605
"SNP_A-1958596"	11	25500074	0.827248
"SNP_A-1820404"	11	25507097	0.153899
"SNP_A-2059081"	11	25507158	-0.073871
"SNP_A-1853593"	11	25516884	-0.141146
"SNP_A-2171680"	11	25518002	0.644371
"SNP_A-2302427"	11	25518603	0.228312
"SNP_A-4196452"	11	25537641	0.768968
"SNP_A-2008862"	11	25538287	0.313151
"SNP_A-4199433"	11	25562420	0.349366
"SNP_A-2188251"	11	25573116	0.070456
"SNP_A-2229644"	11	25579164	-0.155353
"SNP_A-1847729"	11	25581002	0.059625
"SNP_A-1938150"	11	25596159	-0.324075
"SNP_A-4201125"	11	25603897	-0.322867
"SNP_A-4200211"	11	25610758	-0.322568
"SNP_A-2126583"	11	25611511	0.405673
"SNP_A-1873718"	11	25620775	0.00939
"SNP_A-2105083"	11	25628233	0.206185
"SNP_A-1951825"	11	25634508	-0.111021
"SNP_A-4177203"	11	25635857	0.549651
"SNP_A-2121311"	11	25638207	0.107723
"SNP_A-2129846"	11	25638423	0.271441
"SNP_A-2296397"	11	25638809	-0.118196
"SNP_A-1879225"	11	25639081	-0.190109
"SNP_A-2240029"	11	25639145	0.185345
"SNP_A-2008869"	11	25649116	-0.330894
"SNP_A-1825638"	11	25651185	-0.095864
"SNP_A-4214817"	11	25651576	-0.093853
"SNP_A-4207488"	11	25658449	0.337461
"SNP_A-4227879"	11	25663627	-0.319327
"SNP_A-2188459"	11	25692593	0.378306
"SNP_A-4198389"	11	25708845	0.130442
"SNP_A-4214819"	11	25712397	-0.00919
"SNP_A-2178427"	11	25713311	0.088498
"SNP_A-1781423"	11	25714362	0.219411
"SNP_A-1922318"	11	25715397	0.376943
"SNP_A-2161349"	11	25716897	0.100555
"SNP_A-4230999"	11	25718400	-0.184496
"SNP_A-2105533"	11	25720495	0.369613
"SNP_A-1850526"	11	25727785	-0.281272
"SNP_A-2142432"	11	25727828	0.517176
"SNP_A-2291322"	11	25728947	0.164533
"SNP_A-2154028"	11	25729021	0.130221
"SNP_A-1790313"	11	25729493	-0.169738
"SNP_A-4214823"	11	25730150	0.097536
"SNP_A-2098524"	11	25733667	0.106844
"SNP_A-1937947"	11	25733789	0.105162
"SNP_A-1817399"	11	25743428	-0.540459
"SNP_A-4202283"	11	25747721	-0.100825
"SNP_A-4232657"	11	25749884	0.438256
"SNP_A-1909067"	11	25763061	0.029934
"SNP_A-2310947"	11	25783130	0.469485
"SNP_A-2008880"	11	25792466	-0.582057
"SNP_A-4237051"	11	25792647	0.401609
"SNP_A-2079291"	11	25797555	0.137941
"SNP_A-2134733"	11	25797805	0.466302
"SNP_A-2008881"	11	25798343	-0.141172
"SNP_A-2113778"	11	25817204	0.242615
"SNP_A-2113747"	11	25817410	-0.028846
"SNP_A-2264260"	11	25818340	0.430622
"SNP_A-1894774"	11	25818509	0.095877
"SNP_A-2030169"	11	25819366	0.014077
"SNP_A-2237012"	11	25819399	-0.039415
"SNP_A-1816645"	11	25821801	0.246191
"SNP_A-2165142"	11	25823062	0.050621
"SNP_A-2127492"	11	25848594	-0.500131
"SNP_A-1819282"	11	25860654	0.715282
"SNP_A-1906364"	11	25861168	0.011712
"SNP_A-2303573"	11	25870713	0.604782
"SNP_A-4198926"	11	25872801	0.577193
"SNP_A-2226939"	11	25873313	0.402743
"SNP_A-2094131"	11	25873758	0.513957
"SNP_A-2314316"	11	25874995	-0.309324
"SNP_A-2100677"	11	25875074	-0.204532
"SNP_A-1939670"	11	25876945	-0.019539
"SNP_A-2206194"	11	25887082	0.025819
"SNP_A-2008893"	11	25906381	-0.039941
"SNP_A-1846369"	11	25907070	0.217281
"SNP_A-2255139"	11	25907113	-0.139248
"SNP_A-1865265"	11	25907428	0.415959
"SNP_A-1879231"	11	25908493	-0.52475
"SNP_A-2304111"	11	25909353	0.371516
"SNP_A-2276628"	11	25909416	-0.145207
"SNP_A-1824603"	11	25914227	0.196083
"SNP_A-2008895"	11	25919584	-0.020021
"SNP_A-2181448"	11	25919811	-0.021455
"SNP_A-1930081"	11	25920083	0.430945
"SNP_A-2034344"	11	25920407	0.323398
"SNP_A-1858640"	11	25957837	0.294902
"SNP_A-2260038"	11	25957984	-0.079657
"SNP_A-2157145"	11	25966281	0.15816
"SNP_A-1820036"	11	25966432	0.42389
"SNP_A-4214824"	11	25973390	0.440616
"SNP_A-1898551"	11	25982404	0.202882
"SNP_A-4237630"	11	25983060	0.133789
"SNP_A-2065677"	11	25983851	0.285031
"SNP_A-2035967"	11	25983881	-0.105922
"SNP_A-2001837"	11	25987772	0.191366
"SNP_A-2034627"	11	25992694	0.38726
"SNP_A-2054908"	11	25996819	0.671795
"SNP_A-2281283"	11	25998421	0.250858
"SNP_A-2263116"	11	25998512	0.09782
"SNP_A-2241619"	11	26002030	0.498646
"SNP_A-2281863"	11	26002063	0.239493
"SNP_A-1932754"	11	26004028	-0.232869
"SNP_A-2107164"	11	26005790	0.404779
"SNP_A-1918568"	11	26006071	0.079355
"SNP_A-1852687"	11	26010685	0.481507
"SNP_A-4219571"	11	26010866	-0.107037
"SNP_A-2008908"	11	26015770	-0.037419
"SNP_A-2008910"	11	26017220	0.072159
"SNP_A-2065143"	11	26026236	0.409997
"SNP_A-2300683"	11	26026637	-0.103015
"SNP_A-2099712"	11	26040028	0.157376
"SNP_A-2304995"	11	26047324	0.803589
"SNP_A-2222160"	11	26048546	0.287523
"SNP_A-1835586"	11	26062215	0.031119
"SNP_A-4223770"	11	26072142	-0.195488
"SNP_A-1872015"	11	26083415	-0.012597
"SNP_A-2055747"	11	26098304	-0.020849
"SNP_A-2023746"	11	26099341	0.057428
"SNP_A-2115430"	11	26115829	0.135992
"SNP_A-2008927"	11	26142635	0.395258
"SNP_A-2143611"	11	26175845	-0.044447
"SNP_A-4193195"	11	26182293	-0.101674
"SNP_A-2008928"	11	26184171	0.115012
"SNP_A-4217087"	11	26186889	0.188553
"SNP_A-1830422"	11	26196140	-0.203197
"SNP_A-1937465"	11	26196627	-0.234385
"SNP_A-4236401"	11	26203069	-0.28172
"SNP_A-2228024"	11	26207450	0.185694
"SNP_A-4204136"	11	26207575	0.391528
"SNP_A-4237412"	11	26209304	-0.106327
"SNP_A-2086041"	11	26209429	-0.062759
"SNP_A-2261074"	11	26209748	-0.282134
"SNP_A-2081056"	11	26223038	0.172753
"SNP_A-4214826"	11	26230547	-0.245314
"SNP_A-1881973"	11	26255819	0.01808
"SNP_A-1844237"	11	26255985	0.295716
"SNP_A-2027169"	11	26256636	0.422895
"SNP_A-1866148"	11	26256665	0.249756
"SNP_A-2287074"	11	26256754	-0.124415
"SNP_A-2055689"	11	26256906	0.607854
"SNP_A-1780413"	11	26257545	1.16148
"SNP_A-2299834"	11	26257918	-0.188887
"SNP_A-1937310"	11	26259483	0.932511
"SNP_A-2198221"	11	26259936	-0.86398
"SNP_A-2253866"	11	26263132	-0.240578
"SNP_A-2092095"	11	26263401	-0.035053
"SNP_A-2235517"	11	26272147	0.088345
"SNP_A-2302981"	11	26276753	-0.95751
"SNP_A-1783777"	11	26276947	0.360589
"SNP_A-1805276"	11	26276976	-0.03102
"SNP_A-4236968"	11	26280100	0.707798
"SNP_A-2188443"	11	26280695	-0.141761
"SNP_A-4204834"	11	26283697	0.33777
"SNP_A-2168143"	11	26283939	0.099927
"SNP_A-4231378"	11	26305459	0.808268
"SNP_A-1820231"	11	26306699	0.089673
"SNP_A-2148034"	11	26323604	0.173033
"SNP_A-2246107"	11	26337381	-0.00963
"SNP_A-2074246"	11	26338866	-0.044844
"SNP_A-2046832"	11	26341558	-0.019111
"SNP_A-1953250"	11	26349536	0.256138
"SNP_A-2226842"	11	26350084	0.444035
"SNP_A-2055742"	11	26350699	0.412489
"SNP_A-1825900"	11	26351264	0.057508
"SNP_A-1918500"	11	26352124	0.370067
"SNP_A-1955179"	11	26353619	0.027651
"SNP_A-2296758"	11	26353650	0.223435
"SNP_A-4235427"	11	26353887	0.267139
"SNP_A-1960728"	11	26354073	0.115029
"SNP_A-2001838"	11	26354331	0.260314
"SNP_A-2127730"	11	26364253	0.05573
"SNP_A-2278058"	11	26364724	0.195595
"SNP_A-4203547"	11	26365789	0.330773
"SNP_A-1911529"	11	26367163	-0.053779
"SNP_A-2214586"	11	26367506	0.069501
"SNP_A-2008947"	11	26382246	0.112724
"SNP_A-2222648"	11	26385799	0.847853
"SNP_A-1816456"	11	26402649	-0.199429
"SNP_A-1933944"	11	26402767	-0.13288
"SNP_A-2166940"	11	26409592	0.261962
"SNP_A-1834486"	11	26439347	0.070195
"SNP_A-1911481"	11	26439606	0.395373
"SNP_A-4237894"	11	26461077	0.107141
"SNP_A-1802210"	11	26475341	0.571637
"SNP_A-1812459"	11	26475521	0.168675
"SNP_A-2083305"	11	26485836	0.231627
"SNP_A-4216475"	11	26486476	-0.09564
"SNP_A-2008966"	11	26496312	0.473986
"SNP_A-4206452"	11	26499998	0.564236
"SNP_A-4200505"	11	26512971	0.330432
"SNP_A-1935984"	11	26516995	0.2224
"SNP_A-1844888"	11	26517526	0.662854
"SNP_A-4219482"	11	26523824	0.447275
"SNP_A-2266521"	11	26524063	0.116526
"SNP_A-2008974"	11	26531024	-0.036446
"SNP_A-1913489"	11	26531206	0.17
"SNP_A-4177287"	11	26531972	0.384502
"SNP_A-2159726"	11	26548937	0.229453
"SNP_A-4214829"	11	26549261	0.372506
"SNP_A-2041254"	11	26552978	-0.087554
"SNP_A-4236282"	11	26570975	-0.145682
"SNP_A-2125511"	11	26607723	0.773701
"SNP_A-4219014"	11	26609538	-0.112695
"SNP_A-2112136"	11	26610404	0.33118
"SNP_A-1932529"	11	26613139	-0.49288
"SNP_A-1843051"	11	26613666	0.211797
"SNP_A-4214830"	11	26618623	0.036675
"SNP_A-2052499"	11	26623478	0.171261
"SNP_A-2008985"	11	26624060	0.308203
"SNP_A-2008986"	11	26624525	0.443753
"SNP_A-4214831"	11	26627426	-0.250971
"SNP_A-2301198"	11	26631293	0.368115
"SNP_A-2090660"	11	26631344	0.181294
"SNP_A-2056617"	11	26641339	0.470195
"SNP_A-2032383"	11	26649039	0.049413
"SNP_A-2307097"	11	26650384	0.076507
"SNP_A-2150199"	11	26656694	0.289462
"SNP_A-4238038"	11	26682306	-3.7e-05
"SNP_A-4234968"	11	26702315	0.006217
"SNP_A-2226459"	11	26706724	0.252554
"SNP_A-4214833"	11	26719592	-0.112117
"SNP_A-1815222"	11	26723126	0.102038
"SNP_A-1865682"	11	26723219	0.008572
"SNP_A-1915262"	11	26723509	-0.283465
"SNP_A-2008994"	11	26727559	0.032822
"SNP_A-4197078"	11	26728292	0.344418
"SNP_A-2135006"	11	26729194	0.185263
"SNP_A-2074399"	11	26730227	0.579297
"SNP_A-2218920"	11	26760696	-0.055363
"SNP_A-4219494"	11	26760974	0.503489
"SNP_A-2290067"	11	26771667	0.18234
"SNP_A-2299518"	11	26779037	0.041065
"SNP_A-2237761"	11	26780450	0.115742
"SNP_A-1888427"	11	26822264	-0.013573
"SNP_A-2054449"	11	26822483	-0.00189
"SNP_A-2009003"	11	26832756	-0.032328
"SNP_A-2078018"	11	26840236	0.238847
"SNP_A-1781331"	11	26845102	0.373657
"SNP_A-2233287"	11	26892548	0.084389
"SNP_A-2143069"	11	26914585	-0.186269
"SNP_A-2284465"	11	26962263	-0.255446
"SNP_A-2282010"	11	26964114	0.099516
"SNP_A-2203037"	11	26964262	-0.017134
"SNP_A-1815650"	11	26965924	0.266129
"SNP_A-4193559"	11	26968477	0.630712
"SNP_A-2001842"	11	26974183	0.237952
"SNP_A-1881450"	11	26975907	-0.109413
"SNP_A-4214835"	11	26982096	0.114122
"SNP_A-4214836"	11	26982453	0.096775
"SNP_A-4221666"	11	26983242	0.587397
"SNP_A-4219292"	11	26991532	0.187953
"SNP_A-2049474"	11	26991574	-0.052889
"SNP_A-2181524"	11	26992642	-0.025183
"SNP_A-2247273"	11	26996250	0.026118
"SNP_A-2021443"	11	27001776	0.298496
"SNP_A-2259449"	11	27003182	0.332657
"SNP_A-1821407"	11	27004374	0.262268
"SNP_A-1946498"	11	27018914	0.317045
"SNP_A-2081537"	11	27019064	0.322481
"SNP_A-4221259"	11	27031235	0.13459
"SNP_A-1894858"	11	27031663	-0.150321
"SNP_A-2048246"	11	27031998	-0.025695
"SNP_A-2175348"	11	27032127	0.458836
"SNP_A-4214837"	11	27035886	0.06467
"SNP_A-2068152"	11	27039881	0.301891
"SNP_A-1872879"	11	27059048	0.355047
"SNP_A-1880263"	11	27071965	0.033029
"SNP_A-1914956"	11	27072342	0.201752
"SNP_A-2116510"	11	27080546	-0.044488
"SNP_A-4205679"	11	27080940	0.640859
"SNP_A-2181521"	11	27089107	-0.565926
"SNP_A-2207308"	11	27093083	0.236889
"SNP_A-1815745"	11	27094036	-0.088905
"SNP_A-4229033"	11	27095686	-0.263032
"SNP_A-2081868"	11	27096483	0.113803
"SNP_A-4225268"	11	27108551	0.283586
"SNP_A-4231776"	11	27115786	0.216413
"SNP_A-2174783"	11	27168827	0.304274
"SNP_A-4216226"	11	27173911	0.205991
"SNP_A-2009039"	11	27179865	0.464023
"SNP_A-1883221"	11	27180068	0.184612
"SNP_A-4222858"	11	27189935	0.42846
"SNP_A-2075936"	11	27204392	0.230729
"SNP_A-2140793"	11	27208554	-0.20584
"SNP_A-2098939"	11	27216990	0.104853
"SNP_A-1872569"	11	27219537	0.23837
"SNP_A-2263389"	11	27219596	0.085616
"SNP_A-1950254"	11	27222613	0.146256
"SNP_A-1823056"	11	27225055	0.234561
"SNP_A-2036772"	11	27230666	0.682811
"SNP_A-2009052"	11	27257217	-0.056571
"SNP_A-1802377"	11	27257637	0.224468
"SNP_A-2192105"	11	27266532	0.221491
"SNP_A-4199028"	11	27267447	0.201747
"SNP_A-4197402"	11	27276684	0.124835
"SNP_A-4199208"	11	27277024	0.08606
"SNP_A-2009056"	11	27295431	-0.128906
"SNP_A-1808112"	11	27295634	-0.140301
"SNP_A-1874354"	11	27295972	0.284926
